recid,hash,chash,start,end
DACPHF010000004.1,304cb444da00e5a3df66,dc0a71eb9bfcaacbb417,171128,171802
DACPHF010000004.1,373b285d0531695886fd,dc0a71eb9bfcaacbb417,171969,172289
DACPHF010000004.1,e5612122d2c7c45249f6,dc0a71eb9bfcaacbb417,172505,173113
DACPHF010000004.1,253424b1f46cb3e1524d,dc0a71eb9bfcaacbb417,173251,173496
DACPHF010000004.1,f3b17ee66a9313fb2692,dc0a71eb9bfcaacbb417,173501,174022
DACPHF010000004.1,e61c161949164b97a779,dc0a71eb9bfcaacbb417,174245,175366
DACPHF010000004.1,81764acda3341184765f,dc0a71eb9bfcaacbb417,176039,177220
DACPHF010000004.1,8fe34472b6b0914c436e,dc0a71eb9bfcaacbb417,177295,178869
DACPHF010000004.1,7925df4b622c9930e631,dc0a71eb9bfcaacbb417,178881,179771
DACPHF010000004.1,c4c986ab7b8f8c8a3ced,dc0a71eb9bfcaacbb417,180094,180345
DACPHF010000004.1,742f7df923d35ac37920,dc0a71eb9bfcaacbb417,180456,180944
DACPHF010000004.1,9480f67fb5ee64d726f0,dc0a71eb9bfcaacbb417,181096,181857
DACPHF010000004.1,bb72b6fff80fe9dc0fa3,dc0a71eb9bfcaacbb417,182009,182935
DACPHF010000004.1,52881e4ca83d4918f3c5,dc0a71eb9bfcaacbb417,183093,183992
DACPHF010000004.1,b0eeefb69cf182a3740a,dc0a71eb9bfcaacbb417,184158,184883
DACPHF010000004.1,89487b17d2773889b52e,dc0a71eb9bfcaacbb417,184872,185807
DACPHF010000004.1,aa452231fce37a8ed6f9,dc0a71eb9bfcaacbb417,186022,186294
DACPHF010000004.1,d892e34ca6bdbd83472c,dc0a71eb9bfcaacbb417,186948,187160
DACPHF010000004.1,ee89272fc442775493d3,dc0a71eb9bfcaacbb417,187410,187499
DACPHF010000004.1,ac3a85f4c0a869887daf,dc0a71eb9bfcaacbb417,187509,188891
DACPHF010000004.1,7f1c4b3e71797f5603c9,dc0a71eb9bfcaacbb417,189004,189939
DACPHF010000004.1,9fc0395e303646e8ef24,dc0a71eb9bfcaacbb417,190053,191180
DACPHF010000004.1,56696f2a92e141e6d9c9,dc0a71eb9bfcaacbb417,191230,191739
DACPHF010000004.1,e630ad4bd2655ce02e79,dc0a71eb9bfcaacbb417,191736,192086
DACPHF010000004.1,6816b6c8bd9983f091e7,dc0a71eb9bfcaacbb417,192251,193294
DACPHF010000004.1,34b146b5ee91b6736247,dc0a71eb9bfcaacbb417,193357,194385
DACPHF010000004.1,fe8ee2928ac8b0d1c33b,dc0a71eb9bfcaacbb417,194948,196765
DACPHF010000004.1,9f54264038c606b78730,dc0a71eb9bfcaacbb417,196828,198702
DACPHF010000004.1,9e524362a721dd1dffb1,dc0a71eb9bfcaacbb417,198849,199457
DACPHF010000004.1,afb3dcbcd13460de4510,dc0a71eb9bfcaacbb417,199623,200741
DACPHF010000004.1,8bdd94d778afbfbf5bb8,dc0a71eb9bfcaacbb417,200802,201401
DACPHF010000004.1,9614accda4b23dba6954,dc0a71eb9bfcaacbb417,201604,201906
DACPHF010000004.1,9a158357696a36cc9b7a,dc0a71eb9bfcaacbb417,202429,202890
DACPHF010000004.1,89edd0930520a915d607,dc0a71eb9bfcaacbb417,203024,203803
DACPHF010000004.1,797e5eee6f5eb1332074,dc0a71eb9bfcaacbb417,203803,204834
DACPHF010000004.1,406aecb561dbe0ff4400,dc0a71eb9bfcaacbb417,204846,205679
DACPHF010000004.1,63b132101f53100148e4,dc0a71eb9bfcaacbb417,205690,206106
DACPHF010000004.1,a083247314c06ac73e68,dc0a71eb9bfcaacbb417,206103,206789
DACPHF010000004.1,18807619a26acdfbc1a1,dc0a71eb9bfcaacbb417,206789,207523
DACPHF010000004.1,c51889cb6ed1d3196f85,dc0a71eb9bfcaacbb417,207801,209162
DACPHF010000004.1,45ad36623028fc9a2c58,dc0a71eb9bfcaacbb417,209186,209689
DACPHF010000004.1,ac192a00335eace644b3,dc0a71eb9bfcaacbb417,209714,210244
DACPHF010000004.1,11ebdf4b7b82b3cb88b7,dc0a71eb9bfcaacbb417,210546,212282
DACPHF010000004.1,ebdcc1e1df137f64fbfe,dc0a71eb9bfcaacbb417,212423,213562
DACPHF010000004.1,2a6c1ac8d27d44885a91,dc0a71eb9bfcaacbb417,213721,215073
DACPHF010000004.1,f70ea234a17337d9e036,dc0a71eb9bfcaacbb417,215092,216225
DACPHF010000004.1,1a52056ced64c2c2de16,dc0a71eb9bfcaacbb417,216361,217197
DACPHF010000004.1,0289c11f987005083f2e,dc0a71eb9bfcaacbb417,217230,217859
DACPHF010000004.1,96928db1e0b1fa5ea7b8,dc0a71eb9bfcaacbb417,217853,218716
DACPHF010000004.1,14d5648be331ab21904e,dc0a71eb9bfcaacbb417,219035,219172
DACPHF010000004.1,3bd79901eba9598e7492,dc0a71eb9bfcaacbb417,219328,220776
DACPHF010000004.1,f0cab6041ed0cf572cad,dc0a71eb9bfcaacbb417,220790,221506
DACPHF010000004.1,10fd8966581ab4fb9e12,dc0a71eb9bfcaacbb417,221503,223005
DACPHF010000004.1,192ab15194a5973772e9,dc0a71eb9bfcaacbb417,223352,226240
DACPHF010000004.1,5b93762905a03cec067f,dc0a71eb9bfcaacbb417,226465,227211
DACPHF010000004.1,ca67ff42af80d9d19fa5,dc0a71eb9bfcaacbb417,227288,227671
DACPHF010000004.1,c8502880c60780bd753f,dc0a71eb9bfcaacbb417,227828,228175
DACPHF010000004.1,71f7ed543d201e5ff7e3,dc0a71eb9bfcaacbb417,228287,229699
DACPHF010000004.1,ce2965fef87e9b07cf1c,dc0a71eb9bfcaacbb417,229777,230160
DACPHF010000004.1,9957271ff348c368cb47,dc0a71eb9bfcaacbb417,230154,231092
DACPHF010000004.1,70c137ff50d68ff0ee39,dc0a71eb9bfcaacbb417,231192,231911
DACPHF010000004.1,597fba44310b1f7c93ed,dc0a71eb9bfcaacbb417,231931,232461
DACPHF010000004.1,5a8a660991a24ef165bc,dc0a71eb9bfcaacbb417,232479,232790
DACPHF010000004.1,fc2141eb6713e24fbcd7,dc0a71eb9bfcaacbb417,233110,234303
DACPHF010000004.1,64e95f28509ad11c568f,dc0a71eb9bfcaacbb417,234306,235337
DACPHF010000004.1,519176aabba59cd52bd0,dc0a71eb9bfcaacbb417,236434,237495
DACPHF010000004.1,07ded5b076b4377771c8,dc0a71eb9bfcaacbb417,237546,238655
DACPHF010000004.1,eeccf05d7e081dd57ae1,dc0a71eb9bfcaacbb417,238668,239732
DACPHF010000004.1,53f1ce5d3c4bbdbf1305,dc0a71eb9bfcaacbb417,239744,240139
DACPHF010000004.1,5b5e8bef48eb209ee229,dc0a71eb9bfcaacbb417,240164,240544
DACPHF010000005.1,d1d0eadbe06a375db725,c95bfa7be9dc8b1e0504,42,2018
DACPHF010000005.1,4b634538184865fc883c,c95bfa7be9dc8b1e0504,2238,2699
DACPHF010000005.1,60336a9c9d0ac0394b2a,c95bfa7be9dc8b1e0504,3062,3259
DACPHF010000005.1,736f75b50e28810bd67e,c95bfa7be9dc8b1e0504,3422,3631
DACPHF010000005.1,b25dbaff648fe1fd35f0,c95bfa7be9dc8b1e0504,3719,4438
DACPHF010000005.1,52d26a1eced4957826aa,c95bfa7be9dc8b1e0504,4553,5428
DACPHF010000005.1,cb7daa09dad086e70181,c95bfa7be9dc8b1e0504,5532,7193
DACPHF010000005.1,11804d62c91dfeaa15aa,c95bfa7be9dc8b1e0504,7471,7827
DACPHF010000005.1,a5a471675c74bec09e42,c95bfa7be9dc8b1e0504,7894,10602
DACPHF010000005.1,83c87c196b695d490674,c95bfa7be9dc8b1e0504,11179,13632
DACPHF010000005.1,bbffbe1f489cc6fba3ac,c95bfa7be9dc8b1e0504,13718,15898
DACPHF010000005.1,f3c71fb5e8c9e8b2330a,c95bfa7be9dc8b1e0504,16104,18293
DACPHF010000005.1,96c4c5dfc5d24fac84f6,c95bfa7be9dc8b1e0504,18688,19206
DACPHF010000005.1,397b6960412a0140c759,c95bfa7be9dc8b1e0504,19334,21418
DACPHF010000005.1,c812dfa9e6595363b0fd,c95bfa7be9dc8b1e0504,21418,22305
DACPHF010000005.1,0a898e327ae837c813d3,c95bfa7be9dc8b1e0504,22302,25559
DACPHF010000005.1,20ded22ab8cbac7efc14,c95bfa7be9dc8b1e0504,25560,26288
DACPHF010000005.1,4cd624457100d7965718,c95bfa7be9dc8b1e0504,26391,26792
DACPHF010000005.1,01b4dea9e2e42d1e5493,c95bfa7be9dc8b1e0504,26965,27990
DACPHF010000005.1,7334367d9f8c37b48f08,c95bfa7be9dc8b1e0504,28121,29077
DACPHF010000005.1,cf6b0bcb444602cde7f4,c95bfa7be9dc8b1e0504,29391,30779
DACPHF010000005.1,c04734deabedbbd14ffd,c95bfa7be9dc8b1e0504,30875,31510
DACPHF010000005.1,3dbd4fbc50a6ac5b9080,c95bfa7be9dc8b1e0504,31942,34491
DACPHF010000005.1,bcf53c3e3c831ab71f52,c95bfa7be9dc8b1e0504,34513,34767
DACPHF010000005.1,9a809f58f5ed79e36223,c95bfa7be9dc8b1e0504,34857,35591
DACPHF010000005.1,a38e53aad75b954a45e3,c95bfa7be9dc8b1e0504,35598,36434
DACPHF010000005.1,38daa311a106caed24cc,c95bfa7be9dc8b1e0504,36555,38120
DACPHF010000005.1,570348d76c19a3dae368,c95bfa7be9dc8b1e0504,38218,38778
DACPHF010000005.1,bea06e835563d93dc160,c95bfa7be9dc8b1e0504,39187,41061
DACPHF010000005.1,a0f0ecc7809eb8d56a99,c95bfa7be9dc8b1e0504,41121,41951
DACPHF010000005.1,a050dbd62b4e4f33845a,c95bfa7be9dc8b1e0504,42181,42933
DACPHF010000005.1,cf168ad3e2c7195708f3,c95bfa7be9dc8b1e0504,42987,44204
DACPHF010000005.1,b00deae1a4e71393ba87,c95bfa7be9dc8b1e0504,44545,44997
DACPHF010000005.1,f5732f27f1701d6d933b,c95bfa7be9dc8b1e0504,45011,45592
DACPHF010000005.1,ccc42967b43789f45f76,c95bfa7be9dc8b1e0504,45589,46008
DACPHF010000005.1,703cc5ef9dd4b1842109,c95bfa7be9dc8b1e0504,46210,47121
DACPHF010000005.1,63c926dcc275bdea989a,c95bfa7be9dc8b1e0504,47675,48901
DACPHF010000005.1,36dc46324efbd2f1a729,c95bfa7be9dc8b1e0504,48980,49738
DACPHF010000005.1,ea6f672dac16bebcd667,c95bfa7be9dc8b1e0504,49870,50154
DACPHF010000005.1,ec0158f55b1fe681d5b9,c95bfa7be9dc8b1e0504,50387,53641
DACPHF010000005.1,70c15bb0040a3d6fae51,c95bfa7be9dc8b1e0504,53836,54966
DACPHF010000005.1,76a8a55ef91dd915b5cc,c95bfa7be9dc8b1e0504,54966,55355
DACPHF010000005.1,4d6604a2b3bb81522c46,c95bfa7be9dc8b1e0504,55490,57070
DACPHF010000005.1,7fd87e7e45144085dcce,c95bfa7be9dc8b1e0504,57051,58538
DACPHF010000005.1,27737eaf7472307e6a9f,c95bfa7be9dc8b1e0504,58693,60162
DACPHF010000005.1,afa6f1b9e7ccaf58d21e,c95bfa7be9dc8b1e0504,60227,60937
DACPHF010000005.1,da40e23c18145151d9b1,c95bfa7be9dc8b1e0504,61259,62212
DACPHF010000005.1,075a0acaf28ba7c8f9a1,c95bfa7be9dc8b1e0504,62202,62999
DACPHF010000005.1,cafb7b4818a0fb62b9f5,c95bfa7be9dc8b1e0504,63009,64418
DACPHF010000005.1,1984458772e363964e32,c95bfa7be9dc8b1e0504,64427,65347
DACPHF010000005.1,40f3bd487b10ae506fc9,c95bfa7be9dc8b1e0504,65433,65681
DACPHF010000005.1,9d1ad7e7ce481023f653,c95bfa7be9dc8b1e0504,66223,67569
DACPHF010000005.1,eb8ebfc480e477cef41a,c95bfa7be9dc8b1e0504,67782,69779
DACPHF010000005.1,075ca3d9aeceda6edc71,c95bfa7be9dc8b1e0504,69779,71920
DACPHF010000005.1,be6c2a2e2e4ddad1741d,c95bfa7be9dc8b1e0504,71930,74236
DACPHF010000005.1,dfa69f66d087d7946d4c,c95bfa7be9dc8b1e0504,74233,75675
DACPHF010000005.1,da7ba4a21d24f599a2e6,c95bfa7be9dc8b1e0504,75672,76232
DACPHF010000005.1,7f86883564e9768f5a7f,c95bfa7be9dc8b1e0504,76366,78009
DACPHF010000005.1,0a0983f9f7af5618b0bf,c95bfa7be9dc8b1e0504,78380,79201
DACPHF010000005.1,a30b9cbb3044018890c6,c95bfa7be9dc8b1e0504,79279,80199
DACPHF010000005.1,9f66ec4bae26fd683faf,c95bfa7be9dc8b1e0504,80205,81068
DACPHF010000005.1,c808feced94605055bc8,c95bfa7be9dc8b1e0504,81097,81852
DACPHF010000005.1,f2ce60cf8238637d00fd,c95bfa7be9dc8b1e0504,81899,82999
DACPHF010000005.1,7dd110667876e8b54118,c95bfa7be9dc8b1e0504,82996,83463
DACPHF010000005.1,daafd12e5e651e713ea4,c95bfa7be9dc8b1e0504,83754,85130
DACPHF010000005.1,82539b0180c716fed642,c95bfa7be9dc8b1e0504,85565,87226
DACPHF010000005.1,ecbc8c0296ea5d9fb866,c95bfa7be9dc8b1e0504,87564,87863
DACPHF010000005.1,7cb63a041cb0c5dfeaab,c95bfa7be9dc8b1e0504,88097,89347
DACPHF010000005.1,b735b51d4ed9493c67ac,c95bfa7be9dc8b1e0504,89465,91288
DACPHF010000005.1,f6e7083558dc98b6dabe,c95bfa7be9dc8b1e0504,91349,91453
DACPHF010000005.1,c98898493f2b67a0f186,c95bfa7be9dc8b1e0504,91511,92398
DACPHF010000005.1,0196db3328ea23ccdee1,c95bfa7be9dc8b1e0504,92488,93699
DACPHF010000005.1,f4210c172789a52235c9,c95bfa7be9dc8b1e0504,93741,94187
DACPHF010000005.1,128ee187bb55b7a343b7,c95bfa7be9dc8b1e0504,94366,95568
DACPHF010000005.1,be8904b6e91d0a844e78,c95bfa7be9dc8b1e0504,95699,96049
DACPHF010000005.1,6a72c9034c1d71ec2126,c95bfa7be9dc8b1e0504,96153,96287
DACPHF010000005.1,91343a2387de747fef73,c95bfa7be9dc8b1e0504,96416,97717
DACPHF010000005.1,9aaf1eb9b3e9c0997dfa,c95bfa7be9dc8b1e0504,97982,98875
DACPHF010000005.1,6b6b382fc61a9ebbfa60,c95bfa7be9dc8b1e0504,99105,99401
DACPHF010000005.1,f8469aeb19741de91187,c95bfa7be9dc8b1e0504,99572,100201
DACPHF010000005.1,69cebc900e83d3fce6db,c95bfa7be9dc8b1e0504,100702,101058
DACPHF010000005.1,a024a9884a565ed16c82,c95bfa7be9dc8b1e0504,101351,102025
DACPHF010000005.1,4c06a6b94676befd49c8,c95bfa7be9dc8b1e0504,102068,103291
DACPHF010000005.1,42e9c0befc568508fd4e,c95bfa7be9dc8b1e0504,103304,104020
DACPHF010000005.1,95842c77407e1a1ae8da,c95bfa7be9dc8b1e0504,104419,105726
DACPHF010000005.1,6e5d6d2a03d91403d05e,c95bfa7be9dc8b1e0504,105757,106797
DACPHF010000005.1,4cb5df648fe460111869,c95bfa7be9dc8b1e0504,106834,107190
DACPHF010000005.1,23e42ada3bb8f0cadd0b,c95bfa7be9dc8b1e0504,107205,108743
DACPHF010000005.1,9bc99c7b701591b077e4,c95bfa7be9dc8b1e0504,108937,109587
DACPHF010000005.1,2fb47200a6581a45f4ab,c95bfa7be9dc8b1e0504,109786,111555
DACPHF010000005.1,103c6fb5c36266835b36,c95bfa7be9dc8b1e0504,111597,113309
DACPHF010000005.1,7d845167c3704365ff81,c95bfa7be9dc8b1e0504,114048,114332
DACPHF010000005.1,0eb401c3712f2fc118bc,c95bfa7be9dc8b1e0504,114277,115320
DACPHF010000005.1,2623fb14964f0067bcc5,c95bfa7be9dc8b1e0504,115752,116258
DACPHF010000005.1,4a8d7a149fe39daf4311,c95bfa7be9dc8b1e0504,116299,117777
DACPHF010000005.1,312427a02eb09567f52b,c95bfa7be9dc8b1e0504,117780,118217
DACPHF010000005.1,04bad27756b551e2ead5,c95bfa7be9dc8b1e0504,118223,119992
DACPHF010000005.1,0f0c63fb92d5004a914c,c95bfa7be9dc8b1e0504,119956,120972
DACPHF010000005.1,3a56f43cf68664a9e426,c95bfa7be9dc8b1e0504,120975,122462
DACPHF010000005.1,20be242e1e95cbb85a91,c95bfa7be9dc8b1e0504,122465,122941
DACPHF010000005.1,83c174166a7d7960a138,c95bfa7be9dc8b1e0504,122948,124282
DACPHF010000005.1,affe92b344971f3b594f,c95bfa7be9dc8b1e0504,124285,125058
DACPHF010000005.1,534769a47acb12ab8c95,c95bfa7be9dc8b1e0504,125084,127693
DACPHF010000005.1,058e8d3698e10cbc1549,c95bfa7be9dc8b1e0504,127696,129288
DACPHF010000005.1,9e1f69f14840f1a4ac32,c95bfa7be9dc8b1e0504,129285,129941
DACPHF010000005.1,e6ded9b7c2979f11e1b6,c95bfa7be9dc8b1e0504,129951,131360
DACPHF010000005.1,4f2891a4b22fc4ced539,c95bfa7be9dc8b1e0504,131376,134921
DACPHF010000005.1,3c47d0cdbfd089dcb58e,c95bfa7be9dc8b1e0504,134972,136234
DACPHF010000005.1,98df68585bb9b3d7b204,c95bfa7be9dc8b1e0504,136487,139540
DACPHF010000005.1,e54f94e1660bbd5af7ab,c95bfa7be9dc8b1e0504,139537,139905
DACPHF010000005.1,bad30d6045355a969ab3,c95bfa7be9dc8b1e0504,140053,140313
DACPHF010000005.1,9125d899e494950c7794,c95bfa7be9dc8b1e0504,140597,141016
DACPHF010000005.1,8586fe2ac2eff77ef9d1,c95bfa7be9dc8b1e0504,141043,142545
DACPHF010000005.1,7aa226a85b16cbd2cffd,c95bfa7be9dc8b1e0504,142560,143543
DACPHF010000005.1,1241493be4193d100ce2,c95bfa7be9dc8b1e0504,143604,144482
DACPHF010000005.1,57857fdaa134d76a65c6,c95bfa7be9dc8b1e0504,144621,145541
DACPHF010000005.1,94fe26b8569558e26b57,c95bfa7be9dc8b1e0504,145552,146556
DACPHF010000005.1,c213cf91f8bd8e144f7f,c95bfa7be9dc8b1e0504,146682,147248
DACPHF010000005.1,288de64728c739242eac,c95bfa7be9dc8b1e0504,147413,148144
DACPHF010000005.1,c83fc574a4305fd04c22,c95bfa7be9dc8b1e0504,148284,148964
DACPHF010000005.1,595c07f92322c6382dc0,c95bfa7be9dc8b1e0504,149017,150084
DACPHF010000005.1,e7870ec3df20ea815921,c95bfa7be9dc8b1e0504,150238,151596
DACPHF010000005.1,59a823a179cd979964b8,c95bfa7be9dc8b1e0504,152022,152369
DACPHF010000005.1,dc1c41f5c3050a636f9b,c95bfa7be9dc8b1e0504,152816,153985
DACPHF010000005.1,1722783f1fa186c73d0e,c95bfa7be9dc8b1e0504,154100,156121
DACPHF010000005.1,6f4bfe66cb07994f333a,c95bfa7be9dc8b1e0504,156444,157796
DACPHF010000005.1,71129f2fd0b5ec8fa594,c95bfa7be9dc8b1e0504,158098,159105
DACPHF010000005.1,7785dc0e5b57ea6efe56,c95bfa7be9dc8b1e0504,159279,161420
DACPHF010000005.1,7ecc3ed58eb5b9b60e19,c95bfa7be9dc8b1e0504,161417,162628
DACPHF010000005.1,98a567798a6569670444,c95bfa7be9dc8b1e0504,163001,166744
DACPHF010000005.1,715d43e4c7ba7a5eeb34,c95bfa7be9dc8b1e0504,166892,167398
DACPHF010000005.1,92e55a6e7f73555b382a,c95bfa7be9dc8b1e0504,167548,168879
DACPHF010000005.1,0c5b3a7cb7ad08e56ee0,c95bfa7be9dc8b1e0504,168954,169277
DACPHF010000005.1,9ba9f7df1a6b7f9143ee,c95bfa7be9dc8b1e0504,169277,169555
DACPHF010000005.1,cddc701bf7cef6422486,c95bfa7be9dc8b1e0504,169548,170024
DACPHF010000005.1,63e9ce5e205e927feab0,c95bfa7be9dc8b1e0504,170021,171517
DACPHF010000005.1,6c1a68780da93ede676f,c95bfa7be9dc8b1e0504,171514,171867
DACPHF010000005.1,cb2084541dbd57580bb9,c95bfa7be9dc8b1e0504,171867,174542
DACPHF010000005.1,498b35d42bee8fc6764b,c95bfa7be9dc8b1e0504,174689,174886
DACPHF010000005.1,3eb61840ae6226d2c75c,c95bfa7be9dc8b1e0504,174961,175902
DACPHF010000005.1,e08e2956edbd8bbc776e,c95bfa7be9dc8b1e0504,176098,177312
DACPHF010000005.1,80835ea8603c4c079484,c95bfa7be9dc8b1e0504,177412,178830
DACPHF010000005.1,bcaee866f15c337b13df,c95bfa7be9dc8b1e0504,179145,179240
DACPHF010000005.1,df577b8e9ae14ccc2e9d,c95bfa7be9dc8b1e0504,179611,179823
DACPHF010000005.1,0f0957b05d362b78d308,c95bfa7be9dc8b1e0504,179893,180375
DACPHF010000005.1,7109c755b86b7482c576,c95bfa7be9dc8b1e0504,180784,182916
DACPHF010000005.1,4339bf8a5a5c591a3259,c95bfa7be9dc8b1e0504,183162,183374
DACPHF010000005.1,ba18e8d934295fcdb257,c95bfa7be9dc8b1e0504,183664,184380
DACPHF010000005.1,8f1abe1b0c0fbc6ae4d6,c95bfa7be9dc8b1e0504,184541,186193
DACPHF010000005.1,e349552b8290838801cb,c95bfa7be9dc8b1e0504,186187,188085
DACPHF010000005.1,2c2303dd798cce6d0011,c95bfa7be9dc8b1e0504,188087,189013
DACPHF010000005.1,9eb0c94e091dccd47054,c95bfa7be9dc8b1e0504,189030,189518
DACPHF010000005.1,1bb90d4a2aadef451dce,c95bfa7be9dc8b1e0504,189515,190450
DACPHF010000005.1,627928bb65ee2f0c8270,c95bfa7be9dc8b1e0504,190454,191410
DACPHF010000005.1,b6f15e767b448b9c94c7,c95bfa7be9dc8b1e0504,191713,193629
DACPHF010000005.1,e14b1d92cdcedde4f820,c95bfa7be9dc8b1e0504,193689,193889
DACPHF010000005.1,e2389e5d7244cb591e7b,c95bfa7be9dc8b1e0504,194165,194818
DACPHF010000005.1,f18de49735d1c8b8171d,c95bfa7be9dc8b1e0504,195464,196672
DACPHF010000005.1,df710b9114cd0e7ad1e1,c95bfa7be9dc8b1e0504,196923,198155
DACPHF010000005.1,46076a043c0584b72c7e,c95bfa7be9dc8b1e0504,198327,199202
DACPHF010000005.1,22420186b1438f226e61,c95bfa7be9dc8b1e0504,199199,200791
DACPHF010000005.1,a4ad95d3d3f3c712e630,c95bfa7be9dc8b1e0504,200982,202166
DACPHF010000005.1,957756233532a7c3ceaf,c95bfa7be9dc8b1e0504,202310,202519
DACPHF010000005.1,5bf7008376cc99e7ba42,c95bfa7be9dc8b1e0504,202878,203105
DACPHF010000005.1,2c0509ba403d9dda4b0a,c95bfa7be9dc8b1e0504,203493,203870
DACPHF010000005.1,aedcac0d951499b009a1,c95bfa7be9dc8b1e0504,204144,204383
DACPHF010000005.1,1c89cbc001705396a9e0,c95bfa7be9dc8b1e0504,204470,205474
DACPHF010000005.1,345de8c744beab2a0dad,c95bfa7be9dc8b1e0504,205474,205920
DACPHF010000005.1,ae0a843fcdb5ae9b0c3d,c95bfa7be9dc8b1e0504,205970,207442
DACPHF010000005.1,9bd977a1ba4e042d22fb,c95bfa7be9dc8b1e0504,207431,208426
DACPHF010000005.1,0915a4b412c7368de21f,c95bfa7be9dc8b1e0504,208669,209952
DACPHF010000005.1,3c28153d3e2394bb4bd7,c95bfa7be9dc8b1e0504,209954,210796
DACPHF010000005.1,48cd0ddfe296b02e354b,c95bfa7be9dc8b1e0504,210862,211410
DACPHF010000005.1,028d568529a2740b4ca6,c95bfa7be9dc8b1e0504,212068,213111
DACPHF010000005.1,db432112cc7e4a25c0d7,c95bfa7be9dc8b1e0504,213615,214586
DACPHF010000005.1,8b03a6a18905284ea48f,c95bfa7be9dc8b1e0504,214710,216626
DACPHF010000005.1,3106f6ff776c3288ab2e,c95bfa7be9dc8b1e0504,216619,217743
DACPHF010000005.1,c81124506c90845e4dbd,c95bfa7be9dc8b1e0504,217740,218618
DACPHF010000006.1,e666749c83e75b26f5f6,da7a91a293f5a83e353d,67,474
DACPHF010000006.1,c14cab5ca1f16d8ab7e9,da7a91a293f5a83e353d,522,1826
DACPHF010000006.1,b4e17c03608eaff2dcdc,da7a91a293f5a83e353d,2091,3206
DACPHF010000006.1,ad7c55595f9627500a24,da7a91a293f5a83e353d,3229,3846
DACPHF010000006.1,3f470472b8a751b84f54,da7a91a293f5a83e353d,3904,5274
DACPHF010000006.1,b0e346af5c05a8ca8984,da7a91a293f5a83e353d,5365,5892
DACPHF010000006.1,cb93376e721ee8bf68b3,da7a91a293f5a83e353d,5889,6425
DACPHF010000006.1,fefd50d57ea63b0a9ea6,da7a91a293f5a83e353d,6388,6927
DACPHF010000006.1,3508132826c7832e2573,da7a91a293f5a83e353d,6930,8171
DACPHF010000006.1,65c11701c05915f893cd,da7a91a293f5a83e353d,8161,8970
DACPHF010000006.1,0352e71bd120cd50824a,da7a91a293f5a83e353d,8970,10247
DACPHF010000006.1,f34458a784e0e8a911a0,da7a91a293f5a83e353d,10261,10986
DACPHF010000006.1,cc7e0ec20ab9be238fae,da7a91a293f5a83e353d,10983,11402
DACPHF010000006.1,ed4b25138aa8304802c6,da7a91a293f5a83e353d,11621,12484
DACPHF010000006.1,de524ad8c0d3e119587e,da7a91a293f5a83e353d,12750,12920
DACPHF010000006.1,6a19017fbab5afe12405,da7a91a293f5a83e353d,13002,13697
DACPHF010000006.1,bb7a8981859b11165d8c,da7a91a293f5a83e353d,13694,14491
DACPHF010000006.1,d6dcca9dcf340ba3f26d,da7a91a293f5a83e353d,14494,15648
DACPHF010000006.1,036cb6e4cd684e471542,da7a91a293f5a83e353d,15632,16684
DACPHF010000006.1,e9e398edffeb27e2584c,da7a91a293f5a83e353d,16817,18097
DACPHF010000006.1,fb05341c63168c9813ed,da7a91a293f5a83e353d,18204,19511
DACPHF010000006.1,54dde4eb3d2d901cd8e7,da7a91a293f5a83e353d,19615,20964
DACPHF010000006.1,a57ac091a1a1aa740be7,da7a91a293f5a83e353d,20989,21585
DACPHF010000006.1,98b932110e1ada8a646c,da7a91a293f5a83e353d,21681,22301
DACPHF010000006.1,b90a9844ca96f77ed3b3,da7a91a293f5a83e353d,22488,23438
DACPHF010000006.1,fdb59993d5208d02c70b,da7a91a293f5a83e353d,23471,24940
DACPHF010000006.1,662e829b029a55f91e87,da7a91a293f5a83e353d,25107,25901
DACPHF010000006.1,ddf1eef071d44b9e5d84,da7a91a293f5a83e353d,25898,26842
DACPHF010000006.1,4b1994183862e40c86a9,da7a91a293f5a83e353d,26957,27922
DACPHF010000006.1,535278edee8d43d6e1c9,da7a91a293f5a83e353d,28360,28770
DACPHF010000006.1,fdf91e9bcab3b0e2c19e,da7a91a293f5a83e353d,28893,29345
DACPHF010000006.1,a7289cc638b872202333,da7a91a293f5a83e353d,29698,30894
DACPHF010000006.1,85d41b56aa3e134491c9,da7a91a293f5a83e353d,31030,33174
DACPHF010000006.1,7d9685af36f5c814ac9c,da7a91a293f5a83e353d,33272,34219
DACPHF010000006.1,79bdbafb342bcbcf8600,da7a91a293f5a83e353d,34369,35361
DACPHF010000006.1,08ed300e30f0fedf1bd2,da7a91a293f5a83e353d,35358,36329
DACPHF010000006.1,33e0f171592c70bce821,da7a91a293f5a83e353d,36357,37259
DACPHF010000006.1,038cced5976482cee367,da7a91a293f5a83e353d,37273,38193
DACPHF010000006.1,9313c52a4c8fae4bcda1,da7a91a293f5a83e353d,38342,39973
DACPHF010000006.1,86651037e06172d62681,da7a91a293f5a83e353d,40597,41409
DACPHF010000006.1,e4beda3b385c675a43a5,da7a91a293f5a83e353d,41413,43017
DACPHF010000006.1,c563341e5d0a28012096,da7a91a293f5a83e353d,43046,44383
DACPHF010000006.1,e2be564a8e13ffcba28a,da7a91a293f5a83e353d,44406,46016
DACPHF010000006.1,6830dffd0dcbecc18e93,da7a91a293f5a83e353d,46016,47320
