recid,phash,qhash
RUZL01000001.1,5b792e655cefe4645061,6f0f897556779f634bc1
RUZL01000001.1,e7765aa0f83aa3696334,5b792e655cefe4645061
RUZL01000001.1,e7765aa0f83aa3696334,4a9d596a15842b96df3e
RUZL01000001.1,e7765aa0f83aa3696334,ac834589332dfcdb2100
RUZL01000001.1,e7765aa0f83aa3696334,196117ecfb7f633f5f37
RUZL01000001.1,d6d3234a9b07b929cdff,e7765aa0f83aa3696334
RUZL01000001.1,d6d3234a9b07b929cdff,5b792e655cefe4645061
RUZL01000001.1,d6d3234a9b07b929cdff,4a9d596a15842b96df3e
RUZL01000001.1,d6d3234a9b07b929cdff,ac834589332dfcdb2100
RUZL01000001.1,57f5a2bd9e696e7eb352,d6d3234a9b07b929cdff
RUZL01000001.1,57f5a2bd9e696e7eb352,e7765aa0f83aa3696334
RUZL01000001.1,57f5a2bd9e696e7eb352,5b792e655cefe4645061
RUZL01000001.1,57f5a2bd9e696e7eb352,4a9d596a15842b96df3e
RUZL01000001.1,57f5a2bd9e696e7eb352,ac834589332dfcdb2100
RUZL01000001.1,d662ac83a453daae03ea,57f5a2bd9e696e7eb352
RUZL01000001.1,d662ac83a453daae03ea,d6d3234a9b07b929cdff
RUZL01000001.1,d662ac83a453daae03ea,e7765aa0f83aa3696334
RUZL01000001.1,d662ac83a453daae03ea,5b792e655cefe4645061
RUZL01000001.1,d662ac83a453daae03ea,4a9d596a15842b96df3e
RUZL01000001.1,5c2c6bc273484c5b1f93,d662ac83a453daae03ea
RUZL01000001.1,5c2c6bc273484c5b1f93,57f5a2bd9e696e7eb352
RUZL01000001.1,5c2c6bc273484c5b1f93,d6d3234a9b07b929cdff
RUZL01000001.1,5c2c6bc273484c5b1f93,e7765aa0f83aa3696334
RUZL01000001.1,5c2c6bc273484c5b1f93,5b792e655cefe4645061
RUZL01000001.1,5c2c6bc273484c5b1f93,4a9d596a15842b96df3e
RUZL01000001.1,ba0b4c6301c167dc8d38,5c2c6bc273484c5b1f93
RUZL01000001.1,ba0b4c6301c167dc8d38,d662ac83a453daae03ea
RUZL01000001.1,ba0b4c6301c167dc8d38,57f5a2bd9e696e7eb352
RUZL01000001.1,ba0b4c6301c167dc8d38,d6d3234a9b07b929cdff
RUZL01000001.1,ba0b4c6301c167dc8d38,e7765aa0f83aa3696334
RUZL01000001.1,ba0b4c6301c167dc8d38,5b792e655cefe4645061
RUZL01000001.1,0179a75b0a32ecc4022e,ba0b4c6301c167dc8d38
RUZL01000001.1,0179a75b0a32ecc4022e,5c2c6bc273484c5b1f93
RUZL01000001.1,0179a75b0a32ecc4022e,d662ac83a453daae03ea
RUZL01000001.1,0179a75b0a32ecc4022e,57f5a2bd9e696e7eb352
RUZL01000001.1,0179a75b0a32ecc4022e,d6d3234a9b07b929cdff
RUZL01000001.1,0179a75b0a32ecc4022e,e7765aa0f83aa3696334
RUZL01000001.1,3efe8dda081ed4b3596a,0179a75b0a32ecc4022e
RUZL01000001.1,3efe8dda081ed4b3596a,ba0b4c6301c167dc8d38
RUZL01000001.1,3efe8dda081ed4b3596a,5c2c6bc273484c5b1f93
RUZL01000001.1,3efe8dda081ed4b3596a,d662ac83a453daae03ea
RUZL01000001.1,3efe8dda081ed4b3596a,57f5a2bd9e696e7eb352
RUZL01000001.1,3efe8dda081ed4b3596a,d6d3234a9b07b929cdff
RUZL01000001.1,243258e1abc932b7b6ea,3efe8dda081ed4b3596a
RUZL01000001.1,243258e1abc932b7b6ea,0179a75b0a32ecc4022e
