bait_id	protein_id	dist	info
69c10e6fd1a871527de6be8ebc5ace081ccfbc1001f8277590327419eb4c6683	6cdaab6f7f453e02484fea2860e20e842096e59d99da9ac9150a4d9aff141f43	-5230	cd09639|Cas3_0_CAS-I;9e-08;CP049504.1:2216402-2217922
69c10e6fd1a871527de6be8ebc5ace081ccfbc1001f8277590327419eb4c6683	163a2743490a8350d1ddbbf382da6e96b91d6d14b3f05a7effff38566e299a67	-5689	cd09639|Cas3_0_CAS-I;9e-08;CP049504.1:2216402-2217922
69c10e6fd1a871527de6be8ebc5ace081ccfbc1001f8277590327419eb4c6683	00d4aa61599ea29d3e2a5ab18d071ededf53e08b0385744dd1f1325124d4051b	-7201	cd09639|Cas3_0_CAS-I;9e-08;CP049504.1:2216402-2217922
69c10e6fd1a871527de6be8ebc5ace081ccfbc1001f8277590327419eb4c6683	1457c9106efe705f90762a55239a1c2486dae1efd0525e3cb5e90122c1839d9e	-8761	cd09639|Cas3_0_CAS-I;9e-08;CP049504.1:2216402-2217922
69c10e6fd1a871527de6be8ebc5ace081ccfbc1001f8277590327419eb4c6683	d0755cefdfebf0ec77c3191c17150fb762854d3f5b5f10386dc2276dec836da5	-9719	cd09639|Cas3_0_CAS-I;9e-08;CP049504.1:2216402-2217922
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	5f0fdd7b17c47c1feb2456da58df5c31de77910753ea4632e54c5d911ba3c91b	-9914	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	3bf923b7715e13053c45219415afae5f08bb5eb52b55bb0fc085343fd97e09cb	-9412	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	9a57cfd9dfe39f0e7387cba1c324140204df4085b30aa28a975a8c18be415ff7	-8097	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	d6c172545d39ccd7beb32c40fe1ee70582de17dc49f211d824ee70aab57daac9	-7156	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	980de537e8e408051dd1628bb4bd15b9b1c6387ce14be810158836187b7cb218	-6132	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	44ec4c8d08602dcfe373f9c43c8bb4d74bfa62325d68d0431b7b2289b2415afa	-5568	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	cff268d5451e11d0639e66f4871be7a82fd331776a734b019eead81f3cf08419	-4955	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	9992862a0c61e125d081d062d8b90593a805e59d5b214c69a9191b6f3cf62136	-3125	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	4365cda159d18e861d2004aaa2ac784af87c5703d3705f4e3f3c331e8be9d2fd	-2223	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	d58ad727f2f10b5cc665add27e567badf03f676cfcf593620d1811c60322b80c	-1974	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	e44ba4eedd994cb129b4cfde03671400b1355a3d80892d6780f608ced9393262	-1253	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	5fe126b4a7f5f0326db83ca8882686fa84b7cd17833df22e38edec8b3d2a0928	-152	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	074f96f272c67705973538337a60beac1b09dde80cdf342bc08cd845abc5e577	2	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	ba65a50e81e53389c6e155747408165e2cf980ab5fd27ddee01f2f072300d5fa	1245	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	5c66f27c7def00f8be6abbed98280de6c6e70e6b03cb993dec78a91b8f331cb2	4369	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	34db7e9908670bfd95776e1f6f4f6db52ed34c21fcc86b2d18165c1aa979a748	5294	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	78ba701a4de947090957dac71c7f3b494224a6bb15e88163b314ddd07d697869	6308	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6496220197c3d59bb0b1a5ff8d7118cbbb020308c46b13447ca9ae8327ca84e9	16ea226832f4aeca232b5fd8131a49130619ad05e1ab15a8afdd0499efb20331	8794	cd09655|CasR_0_CAS-I-II-III-IV-V-VI;5.5e-07;CP049504.1:2277344-2277664
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	85f53b191b2172527ffe13d373685022e9bb4b85df157c22f3746757bbe5c7e3	3247	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	9104b10221dc127a1d179c547467abfdaeddd0689ca591675c2b99bbdfd96024	2360	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	c468cea43ceafbcf880c51aea2f5f54b250262a71bdeadc8fe38bb7f402f8f92	1513	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	f37961792fe5a29c46a020d0e65eac5fe26381266e64a7ac855004e38ea20554	670	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	8ad64b92e406a93d7634a4c3e2608cd4c67521af478176a29fcf7e0661cf40a5	223	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	161851ed8f8fa56315abdeda699d2c5b16a68fc6ee08a3bbf9716b8a01636c6c	-264	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	11e05d6eae7fd71d411bc615fb65567499f6242ac7efafb3cf01619765b5f2c8	-634	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	1b49531546f14620f05f2dede8e2968ca2d755b749ab72d0b33f52e00add5dde	-2498	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	0c99d3517d3628205cdb704f326dfb232d26adf2afab87707ac286000480e4fb	-3857	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	c94d9d96b54a0660ab18efff37d896d272e6e4c7b9ea3dd019af61063df78c9d	-4400	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	b58ad86d3e86aaeecd13185e69c8f0a4ced1950c7864b354fa7ac28c63589e28	-5792	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	501dd1677c69ff32db044441b21596ac0aa17359ca0402c7d7d1b93380344724	-6158	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	0c41420d3cd5d808a5dcf369a8a77820ba682f8107b59dd5200c8fd95621f0d3	-7896	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	7879974444caa1133cc752473b5d7d274b9434e3bcf39d05f31bf4187ff264bd	-8200	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	da0097f9bedd1e0898b75738ee22784b326aa1977eec8c96b8e35849e20c4dc2	-9060	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
6cbc8e42078c08f9b10d99513c9d0accaa12857be503cbc00f03b90cab1994f8	caaa6fe2c3aa1feda8729294fa1cce4c12ff9e7f8cd685ae4d1eecee9b70083d	-9764	cls001593|CasR_1_CAS-I-II-III-IV-V-VI;2.3e-08;CP049505.1:4552-5130
CRISPR4	d70d7e25ab9c2d5cd93cf6097ce531a40ea328579354ef511271c14faf375b56	9704	CP049504.1:57374-57720
CRISPR4	73fc0f34b017fc14f02bd273eaa96058be078780726c77867bc4ed38a1f58db5	8121	CP049504.1:57374-57720
CRISPR4	1c78e82412ee9073e23bc89f0832af91b71fa92af52ef24b84dff4e2b351a17b	6795	CP049504.1:57374-57720
CRISPR4	167ba48362ed7b5cf4e6c5abae2d97867e570fdc5da7aa7e28e6a65cc59fcbef	6431	CP049504.1:57374-57720
CRISPR4	498411c2d5c6e9db6a23882de0b96f75f774fbc82f3581b696da2639bbd7fb44	4791	CP049504.1:57374-57720
CRISPR4	b706991d7fc9e36406b36fa8a42993abf05438a9d3abde229f37ecd2ff2c8ef2	4721	CP049504.1:57374-57720
CRISPR4	7d102afd9a57c3de8b69717422e0594ec9448805c254a54328d9ae8115d33c5c	2889	CP049504.1:57374-57720
CRISPR4	170a0e1669e136f48bd353b205b385cb6324611617f1ff00d164b52dc8f41a3b	2445	CP049504.1:57374-57720
CRISPR4	c7da521da52de5f1afa05dc3b995fcbd049e23826c826cf8c3b521cb7d761ad8	2342	CP049504.1:57374-57720
CRISPR4	d84358960c472c0646f32719a442ec92cb6cba016dc23eba8a27ae3243e2a2ab	2038	CP049504.1:57374-57720
CRISPR4	ab827465f2c4030e8b453d13a680f557a5f9edb6d6fe1b49df2ceec2cf14351a	1516	CP049504.1:57374-57720
CRISPR4	c72b0428a43fa6e8cd2b4fecf262ae47e6e0adaaa97823ce276f18dca67e2fab	693	CP049504.1:57374-57720
CRISPR4	ef77012ed92ddf67785c40245d5dc306e6e018347c16434fb90ae63fc872b949	268	CP049504.1:57374-57720
CRISPR4	e792ec42ca611fdb43e34c399e6e0100a840399c443d913603e624aaeb7e00e4	263	CP049504.1:57374-57720
CRISPR4	62a7bc7f80c5557e1bd690c4de728debf394025a8ccb5a1f2458c458f4879f5f	1103	CP049504.1:57374-57720
CRISPR4	8f3b91f58a93f977accdb00e39d1e559b4e28d6f6ef828b015ba449498c3e3c1	1577	CP049504.1:57374-57720
CRISPR4	a412189f1a80cbef1ed29dc7bb7872060c0f683044b29db04408ae03ca89bab9	3683	CP049504.1:57374-57720
CRISPR4	17b3848b9348b8e0a9faa4797448cf23206d1ea159366260ff693f637c12cf47	5440	CP049504.1:57374-57720
CRISPR4	7cdc8f6c22cdf0a063699a02c45705d938d6df9c6b259c6647afc72e6fdd05c9	6319	CP049504.1:57374-57720
CRISPR4	0e72c270a1513ccaf18419f33942044db90763edc6171389eeea5915970b094c	7542	CP049504.1:57374-57720
CRISPR4	592b5318e144598593d3de218742285af33def707156612c21fa4a2c1207e323	7938	CP049504.1:57374-57720
CRISPR4	8c35d9430f9d4acb44c8c5983be0caf2fbe2d711f1fd2f29e024166d804057be	8909	CP049504.1:57374-57720
CRISPR9	ee3a392e7254c9e2a0bd1a9f1c0860101d09e8c087f80dc9c4911f0a0ee03200	8950	CP049504.1:796120-796255
CRISPR9	2059577452e32a337283a067a4dffea6f2aae87e0ce27ae64fd8516dcc1f5f4a	6797	CP049504.1:796120-796255
CRISPR9	f18215adfcfd4cbc2c26077e4719e05f0b2b4f3ad57f7d7038a043736c09e079	5004	CP049504.1:796120-796255
CRISPR9	adeaf96ba81646b2e40b860ae7c9d9b1e29af0c202ac0f92043c225a84caccdc	3805	CP049504.1:796120-796255
CRISPR9	75f7a07bd1c2c097dbf18012674e14a80c2fffde01fe2fcdd4f4bab274b830dd	2298	CP049504.1:796120-796255
CRISPR9	ec3ca5f83144c68301ada925d6ed21df95a1a8d15e48ad0daa56f1b0d6601e28	1000	CP049504.1:796120-796255
CRISPR9	1d01ce98eaa7d6ded22072e17ad72a3c8c5bc7acc8cf67d0a1c81f596e745456	119	CP049504.1:796120-796255
CRISPR9	7b6d89c83dcbe6991c7abd811192cf8163c6bcb5605ea962fb6f19b591b86e4c	625	CP049504.1:796120-796255
CRISPR9	d0dc8983da7783c488070efc96b849f31f02e6a7f9f1a7333f45ba5da8d46ad1	1812	CP049504.1:796120-796255
CRISPR9	216fa1ce5ee1a26be1fa953e2309bcec0369076089128d90db5ddd876d292115	3658	CP049504.1:796120-796255
CRISPR9	af1b1d047cadbbae7af335b9d3bccf7e1db40e64f4c1d6d4c3e847809088fe5f	4178	CP049504.1:796120-796255
CRISPR9	f6e9347d70c40c8bc7fa88f0ac5dd548e4413a0b6ab0a5b71b067ffd6d20d400	5845	CP049504.1:796120-796255
CRISPR9	c8ed4420663a27312b2cfd206b44502b44859b5439d5ca552787464b7bb167a2	6206	CP049504.1:796120-796255
CRISPR9	a000adcebfa2767cb7624f9af82ef524f37ade3eeb675a6e07e475b3c3ed1b05	8429	CP049504.1:796120-796255
CRISPR9	72755237287160a0bb92327276c5832088fcfa8453c470fb3fb9302ae5df576c	9775	CP049504.1:796120-796255
CRISPR10	3df5b477a3caa31451ac25dd9be11183bcb86190b10733dc95b16678bcc34fd4	9165	CP049504.1:837097-837175
CRISPR10	4f328b0f6de09348608717689b86c915d3c484a4f2e3294c83274400196e6148	7740	CP049504.1:837097-837175
CRISPR10	803881ec79b20855b0666bc9e153fb5e3a84f21be43e99f8e6ae204d4d2b5ef0	6492	CP049504.1:837097-837175
CRISPR10	0ad0760471706b8e680680db895f8e4f95bbe0bc7507a0e652b72370b2afc93a	5668	CP049504.1:837097-837175
CRISPR10	61416c29954ef45ff623b82062a36e65b0327ba3c949fe92441d2eac7673c303	5435	CP049504.1:837097-837175
CRISPR10	45f87577c80c7472599cb60d074943f98bf985e65214207470fd23761e818c1a	3181	CP049504.1:837097-837175
CRISPR11	45f87577c80c7472599cb60d074943f98bf985e65214207470fd23761e818c1a	8636	CP049504.1:842552-842814
CRISPR10	abf341076df6812c9b53904c40dfe95f757ebeadf0b94ba5fa0f45d56bc7827d	327	CP049504.1:837097-837175
CRISPR11	abf341076df6812c9b53904c40dfe95f757ebeadf0b94ba5fa0f45d56bc7827d	5782	CP049504.1:842552-842814
CRISPR10	10788457321c1334067e6e74057162aa1db41a7b220b28ff30e285f5185fa18a	259	CP049504.1:837097-837175
CRISPR11	10788457321c1334067e6e74057162aa1db41a7b220b28ff30e285f5185fa18a	4186	CP049504.1:842552-842814
CRISPR10	d3eea0e3eb3d135d91a4ba675ee1d8b8b8ce8c703fb1f7992de86ca52a8849cb	1197	CP049504.1:837097-837175
CRISPR11	d3eea0e3eb3d135d91a4ba675ee1d8b8b8ce8c703fb1f7992de86ca52a8849cb	3341	CP049504.1:842552-842814
CRISPR10	77c9bb856f483b0a7c998a360be3a832a0c9472733650ea14efd0948840a43ea	2044	CP049504.1:837097-837175
CRISPR11	77c9bb856f483b0a7c998a360be3a832a0c9472733650ea14efd0948840a43ea	2848	CP049504.1:842552-842814
CRISPR11	d6be6983f959a2296ac2a2df6b7466b6f48c46ef3f797e5443c30bcb61868e7a	1401	CP049504.1:842552-842814
CRISPR10	d6be6983f959a2296ac2a2df6b7466b6f48c46ef3f797e5443c30bcb61868e7a	2537	CP049504.1:837097-837175
CRISPR12	d6be6983f959a2296ac2a2df6b7466b6f48c46ef3f797e5443c30bcb61868e7a	8689	CP049504.1:849840-849920
CRISPR11	cc0194d8b8da279d505ab7b87cc3d3a70671c631c5f84751570496ecd521b8ee	399	CP049504.1:842552-842814
CRISPR10	cc0194d8b8da279d505ab7b87cc3d3a70671c631c5f84751570496ecd521b8ee	4043	CP049504.1:837097-837175
CRISPR12	cc0194d8b8da279d505ab7b87cc3d3a70671c631c5f84751570496ecd521b8ee	7687	CP049504.1:849840-849920
CRISPR11	104e6cdc48ae96face2945c3ed8d3673b9d0fd7629b0b95f1c5dc04bf98e7db5	225	CP049504.1:842552-842814
CRISPR10	104e6cdc48ae96face2945c3ed8d3673b9d0fd7629b0b95f1c5dc04bf98e7db5	5864	CP049504.1:837097-837175
CRISPR12	104e6cdc48ae96face2945c3ed8d3673b9d0fd7629b0b95f1c5dc04bf98e7db5	5890	CP049504.1:849840-849920
CRISPR11	9346e9145ba6c6c0ea51303f3258cd520e44df9e4aba029ca1ab5a3629c833c5	1133	CP049504.1:842552-842814
CRISPR12	9346e9145ba6c6c0ea51303f3258cd520e44df9e4aba029ca1ab5a3629c833c5	4898	CP049504.1:849840-849920
CRISPR10	9346e9145ba6c6c0ea51303f3258cd520e44df9e4aba029ca1ab5a3629c833c5	6772	CP049504.1:837097-837175
CRISPR11	63a468d1ebd230da66198eaad4435a925649c1763cfa9007792d46f146c8f0a5	2239	CP049504.1:842552-842814
CRISPR12	63a468d1ebd230da66198eaad4435a925649c1763cfa9007792d46f146c8f0a5	3843	CP049504.1:849840-849920
CRISPR10	63a468d1ebd230da66198eaad4435a925649c1763cfa9007792d46f146c8f0a5	7878	CP049504.1:837097-837175
CRISPR12	685489fc7d4d464586151c2cf01093cd1ae082c1a60d881fda35628fdf78d41f	2692	CP049504.1:849840-849920
CRISPR11	685489fc7d4d464586151c2cf01093cd1ae082c1a60d881fda35628fdf78d41f	3747	CP049504.1:842552-842814
CRISPR10	685489fc7d4d464586151c2cf01093cd1ae082c1a60d881fda35628fdf78d41f	9386	CP049504.1:837097-837175
CRISPR12	c12653aace7c057dc318a82226bd4b49bddb433fac57dea511f10f5ddc4b4637	1580	CP049504.1:849840-849920
CRISPR11	c12653aace7c057dc318a82226bd4b49bddb433fac57dea511f10f5ddc4b4637	4577	CP049504.1:842552-842814
CRISPR12	9b3f5f90f4020ce0b2ec0b33a951d4518a9e4889519917fbec28c8a39e64f416	215	CP049504.1:849840-849920
CRISPR11	9b3f5f90f4020ce0b2ec0b33a951d4518a9e4889519917fbec28c8a39e64f416	6182	CP049504.1:842552-842814
CRISPR12	aecb3ede941e571b8d12ad8163c8db61a32b8f507caecc64a1f32d58c847ff8f	462	CP049504.1:849840-849920
CRISPR11	aecb3ede941e571b8d12ad8163c8db61a32b8f507caecc64a1f32d58c847ff8f	7568	CP049504.1:842552-842814
CRISPR12	dbb4f5283138f2712c042bb85acf4abcfb89ff4e0cb3510de5828c4e2fc27a15	1528	CP049504.1:849840-849920
CRISPR11	dbb4f5283138f2712c042bb85acf4abcfb89ff4e0cb3510de5828c4e2fc27a15	8634	CP049504.1:842552-842814
CRISPR12	d031e634e40350ecd27c9cc88c5ae60e21fe5dc21835f26d5f5915dcb4626440	2677	CP049504.1:849840-849920
CRISPR11	d031e634e40350ecd27c9cc88c5ae60e21fe5dc21835f26d5f5915dcb4626440	9783	CP049504.1:842552-842814
CRISPR12	80c4e558e291d69b037d288b75f973f99e186df11f86f74d34bc9c944be92c80	3989	CP049504.1:849840-849920
CRISPR12	182d00cafc1ae842348e8b31bd58727e2f94e51a1728d83dbba4f651780e9eeb	4753	CP049504.1:849840-849920
CRISPR12	fc226027342b57a9e7622310e898d7417481cd211c3b7101f4b49c7e48e707ec	6400	CP049504.1:849840-849920
CRISPR12	57656b93e2da60045b731a2dc5b71d40e88e09859fa03cf29fe9069b4d6337a6	8043	CP049504.1:849840-849920
CRISPR12	6f8c11119300b3e83564f85546f71c5fb0c77febd3b6f9484ebf8eb71b67db5a	8568	CP049504.1:849840-849920
CRISPR12	feec22623c7ff0f7468db5b0467b4daa251b21c670db9ecd71ba012754003b57	8917	CP049504.1:849840-849920
CRISPR12	61533482f32881bf569c78dbce13be66b74c4a1f93002cba4c9fab32f066cd93	9691	CP049504.1:849840-849920
CRISPR14	d9d053293d8b35375b3aac0a4bd660e8b7322a5df8214dacfc18cebb6aa74db5	9895	CP049504.1:886107-886191
CRISPR14	5c56753cb1e1dfcd9b2a089181b9160ea4a78653eaf9e21e810679f63eef313c	9549	CP049504.1:886107-886191
CRISPR14	3bf9a57cc543efc9bc7812cf6e984dbb235af0716837cb558c6678565977f24d	8892	CP049504.1:886107-886191
CRISPR14	36d6b147d20af84e087b95c23402705724b0f6c5320582798614b9e779d859f2	8516	CP049504.1:886107-886191
CRISPR14	95f1118ee72f2264fbd18e320d4b03722a5bc3d7f17b14aa91d8452d206bcf52	8227	CP049504.1:886107-886191
CRISPR14	1f660e5ee22c993503c41494b50b115d38dbab4d0d13895ba2801914d172f1d6	7683	CP049504.1:886107-886191
CRISPR14	ed73c4bcd5d52e62f132ef7ca8f401c54f68bea4293a79f16aae9c49c45af7da	7450	CP049504.1:886107-886191
CRISPR14	ffde0c7b2311bd1c58c81ed2ed0ee1b166f65c32f4fd118a2a0d9a7bec096aff	6644	CP049504.1:886107-886191
CRISPR14	4cbb7e4b37be9bc5106fc3470a11be6da288a887757dc965fc2d1028b8dee931	5954	CP049504.1:886107-886191
CRISPR14	ad65cfad97ab452f8f324ddff715f4dca53192eda51dc853f7d04bfa02a67272	5305	CP049504.1:886107-886191
CRISPR14	cec38065abebe36ae736d67d58c5329aa2f18ae8b74fef3f1997605ec89ef4c9	4484	CP049504.1:886107-886191
CRISPR14	0d6643c159bcb2c5ca1a5370a3c8d937af28711e6715648b625a9ad22390f6fa	3620	CP049504.1:886107-886191
CRISPR14	f4828e446f7cdeb42a8344d56716cd5a8e6d0990436d2a870902826933790eaf	2998	CP049504.1:886107-886191
CRISPR14	2ce62fff864102bbee55b3db93b16ee16f4aaa42232e465091921d9af3859388	2527	CP049504.1:886107-886191
CRISPR14	8ca4b6f8014e1263587db3f260155eff04a99b05673110656d3e733cd71558ef	2027	CP049504.1:886107-886191
CRISPR14	c86d6341f9c13158eb991c80308c7dc0195e8c8c7223fd41154b95ea85e07a09	1489	CP049504.1:886107-886191
CRISPR14	9159710e11a17166f9237392dfea443d7a36b159eb097cf809376d180ec26a6f	1312	CP049504.1:886107-886191
CRISPR14	7dcef9dddced9aec5b96ad7118f3b976d7762900f8b1e4a0a8e3402e5c3c6eb1	432	CP049504.1:886107-886191
CRISPR14	d5eafe9092be6884ca7a6e4d74ec322e2e7d60d7584e9727822c73563071e9b6	278	CP049504.1:886107-886191
CRISPR14	7564ca425fd35373ad1062dd4ae7d25df574c941bfe309d51b66ed34f4293c27	660	CP049504.1:886107-886191
CRISPR14	37cb39af19f3a717178edc5125bb1a7c1d2660bdc0948943adce42b94ceec30f	1206	CP049504.1:886107-886191
CRISPR14	0d101acdbfb1bcc75f66ad2ceaca123cbbe7c83d224decb7d7d262cebb2087a9	2224	CP049504.1:886107-886191
CRISPR14	d9a7075a51ca5b56316c6462d06c83ab304405e6074d1ef57032a7d35c5c808a	2937	CP049504.1:886107-886191
CRISPR14	e954fef5c814b8b05e49442c99d9d7aa9be80b717548b85afb525357dc21355e	4112	CP049504.1:886107-886191
CRISPR14	7b1a5f0bf35ec8d766d6983ff27fd8b211df318c68ebf5eb1747bc45fe900271	4540	CP049504.1:886107-886191
CRISPR15	7b1a5f0bf35ec8d766d6983ff27fd8b211df318c68ebf5eb1747bc45fe900271	9090	CP049504.1:900672-900823
CRISPR14	6e814a4ebef03ee34df6bd3261130f7a066a1ac9241fc9727cac6249efcef0a7	5719	CP049504.1:886107-886191
CRISPR15	6e814a4ebef03ee34df6bd3261130f7a066a1ac9241fc9727cac6249efcef0a7	8001	CP049504.1:900672-900823
CRISPR14	205d7a6f32f4f5e26ab03c7f4782f2abe17fdc9939a79544ac53942cb9715c2d	6578	CP049504.1:886107-886191
CRISPR15	205d7a6f32f4f5e26ab03c7f4782f2abe17fdc9939a79544ac53942cb9715c2d	6596	CP049504.1:900672-900823
CRISPR15	8eb7b740f6483f575149b8b3770650802413cf7136aedb69278d80b49c4947fc	5240	CP049504.1:900672-900823
CRISPR14	8eb7b740f6483f575149b8b3770650802413cf7136aedb69278d80b49c4947fc	8000	CP049504.1:886107-886191
CRISPR15	3a18c682c88668c4d4f3d584f822a3a1d0fd82995df9ffec4f4099cb7a14700f	4786	CP049504.1:900672-900823
CRISPR14	3a18c682c88668c4d4f3d584f822a3a1d0fd82995df9ffec4f4099cb7a14700f	9231	CP049504.1:886107-886191
CRISPR15	a5ee7cdb766c1ae13b16b344f1877ce2c966f87f8122df156c6ccf244419f94a	3238	CP049504.1:900672-900823
CRISPR14	a5ee7cdb766c1ae13b16b344f1877ce2c966f87f8122df156c6ccf244419f94a	9846	CP049504.1:886107-886191
CRISPR15	b754469462c1409ea32cf33570f9cb944da2fd1af6ee80064bb3019fccf6f6f9	2592	CP049504.1:900672-900823
CRISPR15	d12f1dc9a268620be4ea98b95210c19b95b0c084e9d00eab345dd855ca8d6328	1187	CP049504.1:900672-900823
CRISPR15	d69eb03910687dcd61678bdd30ec3a5b23d672ae3a3279d52dd3f6a444c37b93	106	CP049504.1:900672-900823
CRISPR15	0e1fa04c0b5dc2e0a8ccb85910dd1aa1fbd741124527b2910d189f45267d2a4f	128	CP049504.1:900672-900823
CRISPR15	17e3fd884ad7a7263952164bdb449b03bf6524cd281bc5fd2b6e4be1b8343658	989	CP049504.1:900672-900823
CRISPR15	3267ee7a65d8f35600086a767f037c5c8646a019486843b7e1be2249ecf36765	1843	CP049504.1:900672-900823
CRISPR15	88b2544af7b945a3f9321b45c88b4ef3a031586eab03f21ec21dfe6ca82a8de9	3246	CP049504.1:900672-900823
